"match_id","round_id","confederation_id","group_id","bracket_id","match_order","date","home_team_id","home_team_name","home_fifa_code","home_flag_code","home_fifa_rank","away_team_id","away_team_name","away_fifa_code","away_flag_code","away_fifa_rank","home_score","away_score","extra_time","penalties","winning_team_id","result_notes","result","notes","source_name","source_url","venue","stage"
"CONMEBOL_M048","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","48","","PAR","Paraguay","PAR","PY","49","COL","Colombia","COL","CO","17","0","1","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M049","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","49","","PAR","Paraguay","PAR","PY","49","URU","Uruguay","URU","UY","16","2","0","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M050","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","50","","PAR","Paraguay","PAR","PY","49","BRA","Brazil","BRA","BR","3","1","0","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M051","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","51","","PAR","Paraguay","PAR","PY","49","BOL","Bolivia","BOL","BO","83","1","0","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M052","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","52","","PAR","Paraguay","PAR","PY","49","VEN","Venezuela","VEN","VE","57","2","1","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M053","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","53","","PAR","Paraguay","PAR","PY","49","PER","Peru","PER","PE","21","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M054","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","54","","PAR","Paraguay","PAR","PY","49","CHI","Chile","CHI","CL","32","1","0","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M055","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","55","","BOL","Bolivia","BOL","BO","83","ARG","Argentina","ARG","AR","1","0","3","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M056","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","56","","BOL","Bolivia","BOL","BO","83","ECU","Ecuador","ECU","EC","40","1","2","FALSE","","ECU","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M057","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","57","","BOL","Bolivia","BOL","BO","83","COL","Colombia","COL","CO","17","1","0","FALSE","","BOL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M058","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","58","","BOL","Bolivia","BOL","BO","83","URU","Uruguay","URU","UY","16","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M059","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","59","","BOL","Bolivia","BOL","BO","83","BRA","Brazil","BRA","BR","3","1","0","FALSE","","BOL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M060","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","60","","BOL","Bolivia","BOL","BO","83","PAR","Paraguay","PAR","PY","49","2","2","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M061","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","61","","BOL","Bolivia","BOL","BO","83","VEN","Venezuela","VEN","VE","57","4","0","FALSE","","BOL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M062","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","62","","BOL","Bolivia","BOL","BO","83","PER","Peru","PER","PE","21","2","0","FALSE","","BOL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M063","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","63","","BOL","Bolivia","BOL","BO","83","CHI","Chile","CHI","CL","32","2","0","FALSE","","BOL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M064","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","64","","VEN","Venezuela","VEN","VE","57","ARG","Argentina","ARG","AR","1","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M065","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","65","","VEN","Venezuela","VEN","VE","57","ECU","Ecuador","ECU","EC","40","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M066","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","66","","VEN","Venezuela","VEN","VE","57","COL","Colombia","COL","CO","17","3","6","FALSE","","COL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M067","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","67","","VEN","Venezuela","VEN","VE","57","URU","Uruguay","URU","UY","16","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M068","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","68","","VEN","Venezuela","VEN","VE","57","BRA","Brazil","BRA","BR","3","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M069","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","69","","VEN","Venezuela","VEN","VE","57","PAR","Paraguay","PAR","PY","49","1","0","FALSE","","VEN","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M070","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","70","","VEN","Venezuela","VEN","VE","57","BOL","Bolivia","BOL","BO","83","2","0","FALSE","","VEN","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M071","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","71","","VEN","Venezuela","VEN","VE","57","PER","Peru","PER","PE","21","1","0","FALSE","","VEN","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M072","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","72","","VEN","Venezuela","VEN","VE","57","CHI","Chile","CHI","CL","32","3","0","FALSE","","VEN","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M073","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","73","","PER","Peru","PER","PE","21","ARG","Argentina","ARG","AR","1","0","2","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M074","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","74","","PER","Peru","PER","PE","21","ECU","Ecuador","ECU","EC","40","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M075","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","75","","PER","Peru","PER","PE","21","COL","Colombia","COL","CO","17","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M076","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","76","","PER","Peru","PER","PE","21","URU","Uruguay","URU","UY","16","1","0","FALSE","","PER","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M077","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","77","","PER","Peru","PER","PE","21","BRA","Brazil","BRA","BR","3","0","1","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M078","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","78","","PER","Peru","PER","PE","21","PAR","Paraguay","PAR","PY","49","0","1","FALSE","","PAR","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M079","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","79","","PER","Peru","PER","PE","21","BOL","Bolivia","BOL","BO","83","3","1","FALSE","","PER","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M080","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","80","","PER","Peru","PER","PE","21","VEN","Venezuela","VEN","VE","57","1","1","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M081","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","81","","PER","Peru","PER","PE","21","CHI","Chile","CHI","CL","32","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M082","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","82","","CHI","Chile","CHI","CL","32","ARG","Argentina","ARG","AR","1","0","1","FALSE","","ARG","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M083","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","83","","CHI","Chile","CHI","CL","32","ECU","Ecuador","ECU","EC","40","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M084","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","84","","CHI","Chile","CHI","CL","32","COL","Colombia","COL","CO","17","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M085","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","85","","CHI","Chile","CHI","CL","32","URU","Uruguay","URU","UY","16","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M086","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","86","","CHI","Chile","CHI","CL","32","BRA","Brazil","BRA","BR","3","1","2","FALSE","","BRA","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M087","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","87","","CHI","Chile","CHI","CL","32","PAR","Paraguay","PAR","PY","49","0","0","FALSE","","","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M088","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","88","","CHI","Chile","CHI","CL","32","BOL","Bolivia","BOL","BO","83","1","2","FALSE","","BOL","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M089","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","89","","CHI","Chile","CHI","CL","32","VEN","Venezuela","VEN","VE","57","4","2","FALSE","","CHI","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"CONMEBOL_M090","CONMEBOL_R1","CONMEBOL","CONMEBOL_TABLE","","90","","CHI","Chile","CHI","CL","32","PER","Peru","PER","PE","21","2","0","FALSE","","CHI","Date/venue not populated; score captured from final CONMEBOL standings matrix.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"ICPO_SF1","CONMEBOL_ICPO","CONMEBOL","","ICPO_PATH_A","91","2026-03-26","BOL","Bolivia","BOL","BO","83","SUR","Suriname","SUR","SR","","2","1","FALSE","","BOL","Inter-confederation playoff semi-final; Bolivia advanced.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"ICPO_FINAL_A","CONMEBOL_ICPO","CONMEBOL","","ICPO_PATH_A","92","2026-03-31","IRQ","Iraq","IRQ","IQ","","BOL","Bolivia","BOL","BO","83","2","1","FALSE","","IRQ","Inter-confederation playoff final; Bolivia eliminated and Iraq qualified.","","","Wikipedia","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CONMEBOL)","",""
"ofc_r1_m1","ofc_r1","OFC","","ofc_r1_bracket","1","2024-09-06","ofc_cok","Cook Islands","COK","CK","186","ofc_tga","Tonga","TGA","TO","200","1","3","","","ofc_tga","Tonga advanced to Round One final.","","","OFC Round One","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers/","Samoa Football HQ - Field 1, Apia","Round One semifinal"
"ofc_r1_m2","ofc_r1","OFC","","ofc_r1_bracket","2","2024-09-06","ofc_asa","American Samoa","ASA","AS","187","ofc_sam","Samoa","SAM","WS","192","0","2","","","ofc_sam","Samoa advanced to Round One final.","","","OFC Round One","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers/","Samoa Football HQ - Field 1, Apia","Round One semifinal"
"ofc_r1_m3","ofc_r1","OFC","","ofc_r1_bracket","3","2024-09-09","ofc_tga","Tonga","TGA","TO","200","ofc_sam","Samoa","SAM","WS","192","1","2","a.e.t.","","ofc_sam","Samoa advanced to Round Two after extra time.","","","OFC Round One","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers/","Samoa Football HQ - Field 1, Apia","Round One final"
"ofc_r2_a_m1","ofc_r2","OFC","ofc_r2_a","","1","2024-10-10","ofc_ncl","New Caledonia","NCL","NC","160","ofc_png","Papua New Guinea","PNG","PG","168","3","1","","","ofc_ncl","","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","HFC Bank Stadium, Suva","Group A"
"ofc_r2_a_m2","ofc_r2","OFC","ofc_r2_a","","2","2024-10-10","ofc_sol","Solomon Islands","SOL","SB","141","ofc_fij","Fiji","FIJ","FJ","153","0","1","","","ofc_fij","","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","HFC Bank Stadium, Suva","Group A"
"ofc_r2_a_m3","ofc_r2","OFC","ofc_r2_a","","3","2024-11-14","ofc_sol","Solomon Islands","SOL","SB","141","ofc_ncl","New Caledonia","NCL","NC","160","2","3","","","ofc_ncl","","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","PNG Football Stadium, Port Moresby","Group A"
"ofc_r2_a_m4","ofc_r2","OFC","ofc_r2_a","","4","2024-11-14","ofc_png","Papua New Guinea","PNG","PG","168","ofc_fij","Fiji","FIJ","FJ","153","3","3","","","","Draw.","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","PNG Football Stadium, Port Moresby","Group A"
"ofc_r2_a_m5","ofc_r2","OFC","ofc_r2_a","","5","2024-11-17","ofc_fij","Fiji","FIJ","FJ","153","ofc_ncl","New Caledonia","NCL","NC","160","1","1","","","","Draw.","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","PNG Football Stadium, Port Moresby","Group A"
"ofc_r2_a_m6","ofc_r2","OFC","ofc_r2_a","","6","2024-11-17","ofc_png","Papua New Guinea","PNG","PG","168","ofc_sol","Solomon Islands","SOL","SB","141","1","2","","","ofc_sol","","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","PNG Football Stadium, Port Moresby","Group A"
"ofc_r2_b_m1","ofc_r2","OFC","ofc_r2_b","","7","2024-10-11","ofc_nzl","New Zealand","NZL","NZ","94","ofc_tah","Tahiti","TAH","PF","158","3","0","","","ofc_nzl","","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","VFF Freshwater Stadium, Port Vila","Group B"
"ofc_r2_b_m2","ofc_r2","OFC","ofc_r2_b","","8","2024-10-12","ofc_van","Vanuatu","VAN","VU","162","ofc_sam","Samoa","SAM","WS","192","4","1","","","ofc_van","","","","OFC Round Two","https://www.oceaniafootball.com/fifa-world-cup-2026-oceania-qualifiers-round-two/","VFF Freshwater Stadium, Port Vila","Group B"
